0.0,0.0.1,0.0.2,1.0
31.748767821014017,53.03603022842327,-2.46392248690436,1.0
31.492160792535884,52.82974455753499,-2.4638092890699275,1.0
31.133885898374864,52.541690057672106,-2.463630771420837,1.0
30.82765524317568,52.29536020826934,-2.4635073837543344,1.0
30.572920856782368,52.0904442557583,-2.4633695283143684,1.0
30.267821366591587,51.84488939674392,-2.463228354307806,1.0
29.912985784140943,51.559263574919214,-2.4630502619712367,1.0
29.66006456067993,51.35557902050794,-2.4629382161473603,1.0
29.29512026905258,51.06176030109349,-2.4626132005400674,1.0
29.02645703945594,50.84530381301306,-2.462408993977112,1.0
28.651323613422672,50.542783866644285,-2.4622424027730805,1.0
28.33051642227469,50.284017072241085,-2.4620731820471384,1.0
28.0638096287686,50.06878838929889,-2.461960390940373,1.0
27.744647187033024,49.81120792954526,-2.461810675733941,1.0
27.426016593528853,49.55393073784269,-2.4616689620021406,1.0
27.10855218552851,49.29749426809551,-2.454698895806155,1.0
26.7480207012532,48.99231136390458,-2.39623699147938,1.0
26.49883041438634,48.76560876259519,-2.393608036394445,1.0
26.15348131165413,48.446010834421074,-2.3930023327720806,1.0
25.90782904836185,48.21786904428118,-2.388299824219028,1.0
25.620393722678543,47.94264255456326,-2.3153165573055348,1.0
25.31484644268054,47.59911759647003,-2.217915394632473,1.0
25.113355920173834,47.33962946456981,-2.2115045099335413,1.0
24.87753916763186,47.02507859632961,-2.200406582831011,1.0
24.65431754563507,46.71034835942292,-2.104749283693239,1.0
24.46505881215582,46.38037022746012,-1.998899686333908,1.0
24.30343662780027,46.0346457402846,-1.9747210700717328,1.0
24.1521930597792,45.68516525975993,-1.9730089959737205,1.0
24.003484140563863,45.33589020727058,-1.9603013301048688,1.0
23.86818989796166,44.98993136767345,-1.8562462998535152,1.0
23.76906460181325,44.63645850533886,-1.7586036066009407,1.0
23.69746893179774,44.27527217802809,-1.7365160552154222,1.0
23.63540821003697,43.91312374659744,-1.7350805876206647,1.0
23.577571455030583,43.5532224698143,-1.6885708920521638,1.0
23.543588293292537,43.20030047468522,-1.5637628922102007,1.0
23.54703726189632,42.84581508176623,-1.4923976826166028,1.0
23.57118136943174,42.49189316781018,-1.487584377734783,1.0
23.59992213531664,42.13913709009774,-1.4869478476370797,1.0
23.624457341363385,41.845835234252775,-1.4868829620367117,1.0
23.66020287452818,41.4378005620351,-1.4496344294441872,1.0
23.70838934290012,41.100614149213385,-1.3279799327818764,1.0
23.777023781780468,40.82856467806061,-1.2386986391537158,1.0
23.90383526583105,40.4547349356508,-1.2122109108117691,1.0
24.02119383694804,40.13829012345827,-1.207759908135897,1.0
24.142218590562557,39.82752115317058,-1.1449112842783074,1.0
24.282477402663154,39.53773237033508,-1.0158919063225544,1.0
24.45383963398459,39.26586945490865,-0.93177653646751,1.0
24.6441546546899,39.005603418293965,-0.9140764199190496,1.0
24.839734298334385,38.750106724945134,-0.913035245245358,1.0
